source,encounter_id,photo_id,image_path,image_url,page_url,observed_at,observer,latitude,longitude,location_source,locality,license,quality_grade
inat,inat_385982102,706675608,data/sources/inat/images/385982102/706675608.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/706675608/original.jpg,https://www.inaturalist.org/observations/385982102,2026-07-13T12:56:31-04:00,Mary Kimberly,-20.0321658801,-55.9865426041,inat,"Aquidauana, BR-MS, BR",cc-by-nc,research
inat,inat_385990490,706690219,data/sources/inat/images/385990490/706690219.jpg,https://static.inaturalist.org/photos/706690219/original.jpg,https://www.inaturalist.org/observations/385990490,2024-08-18T07:48:00-04:00,Maik Herzog,-17.262176862,-56.7994577807,inat,Brazil,,research
inat,inat_385990490,706690516,data/sources/inat/images/385990490/706690516.jpg,https://static.inaturalist.org/photos/706690516/original.jpg,https://www.inaturalist.org/observations/385990490,2024-08-18T07:48:00-04:00,Maik Herzog,-17.262176862,-56.7994577807,inat,Brazil,,research
inat,inat_385990490,706692345,data/sources/inat/images/385990490/706692345.jpg,https://static.inaturalist.org/photos/706692345/original.jpg,https://www.inaturalist.org/observations/385990490,2024-08-18T07:48:00-04:00,Maik Herzog,-17.262176862,-56.7994577807,inat,Brazil,,research
inat,inat_386612470,711747437,data/sources/inat/images/386612470/711747437.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711747437/original.jpg,https://www.inaturalist.org/observations/386612470,2026-07-30T07:26:07-04:00,Carlos Otávio Gussoni,-17.3304933938,-56.7392871531,inat,Brazil,cc-by,research
inat,inat_386612470,711747489,data/sources/inat/images/386612470/711747489.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711747489/original.jpg,https://www.inaturalist.org/observations/386612470,2026-07-30T07:26:07-04:00,Carlos Otávio Gussoni,-17.3304933938,-56.7392871531,inat,Brazil,cc-by,research
inat,inat_386612470,711747523,data/sources/inat/images/386612470/711747523.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711747523/original.jpg,https://www.inaturalist.org/observations/386612470,2026-07-30T07:26:07-04:00,Carlos Otávio Gussoni,-17.3304933938,-56.7392871531,inat,Brazil,cc-by,research
inat,inat_386612470,711747562,data/sources/inat/images/386612470/711747562.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711747562/original.jpg,https://www.inaturalist.org/observations/386612470,2026-07-30T07:26:07-04:00,Carlos Otávio Gussoni,-17.3304933938,-56.7392871531,inat,Brazil,cc-by,research
inat,inat_386637133,707926998,data/sources/inat/images/386637133/707926998.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/707926998/original.jpg,https://www.inaturalist.org/observations/386637133,2026-07-28T16:26:54-05:00,Or Prepelizki,-12.1561869222,-71.2950682153,inat,"Manu, PE-MD, PE",cc-by-nc,research
inat,inat_386936541,708494856,data/sources/inat/images/386936541/708494856.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708494856/original.jpg,https://www.inaturalist.org/observations/386936541,2026-07-16T13:10:00-05:00,dbeeke,-12.6993301136,-69.247919462,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_386955289,708533324,data/sources/inat/images/386955289/708533324.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708533324/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708533380,data/sources/inat/images/386955289/708533380.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708533380/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708533430,data/sources/inat/images/386955289/708533430.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708533430/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708533504,data/sources/inat/images/386955289/708533504.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708533504/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534065,data/sources/inat/images/386955289/708534065.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534065/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534119,data/sources/inat/images/386955289/708534119.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534119/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534305,data/sources/inat/images/386955289/708534305.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534305/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534336,data/sources/inat/images/386955289/708534336.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534336/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534399,data/sources/inat/images/386955289/708534399.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534399/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534433,data/sources/inat/images/386955289/708534433.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534433/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534466,data/sources/inat/images/386955289/708534466.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534466/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534528,data/sources/inat/images/386955289/708534528.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534528/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708534946,data/sources/inat/images/386955289/708534946.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708534946/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535232,data/sources/inat/images/386955289/708535232.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535232/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535282,data/sources/inat/images/386955289/708535282.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535282/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535322,data/sources/inat/images/386955289/708535322.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535322/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535369,data/sources/inat/images/386955289/708535369.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535369/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535495,data/sources/inat/images/386955289/708535495.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535495/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535542,data/sources/inat/images/386955289/708535542.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535542/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_386955289,708535605,data/sources/inat/images/386955289/708535605.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708535605/original.jpg,https://www.inaturalist.org/observations/386955289,,spidermonk3000,,,inat,,cc-by-nc,casual
inat,inat_387133498,708874599,data/sources/inat/images/387133498/708874599.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708874599/original.jpg,https://www.inaturalist.org/observations/387133498,2007-05-01T23:23:00-05:00,Duncan McKenzie,-12.2304416789,-70.9454496144,inat,"Manu, PE-MD, PE",cc-by-nc,research
inat,inat_387133498,708878821,data/sources/inat/images/387133498/708878821.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708878821/original.jpg,https://www.inaturalist.org/observations/387133498,2007-05-01T23:23:00-05:00,Duncan McKenzie,-12.2304416789,-70.9454496144,inat,"Manu, PE-MD, PE",cc-by-nc,research
inat,inat_387133498,708878826,data/sources/inat/images/387133498/708878826.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708878826/original.jpg,https://www.inaturalist.org/observations/387133498,2007-05-01T23:23:00-05:00,Duncan McKenzie,-12.2304416789,-70.9454496144,inat,"Manu, PE-MD, PE",cc-by-nc,research
inat,inat_387182594,708973430,data/sources/inat/images/387182594/708973430.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/708973430/original.jpg,https://www.inaturalist.org/observations/387182594,2026-07-22T09:55:32-04:00,Alejandro Calvert,-17.3628372372,-56.7586686734,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_387563731,709704333,data/sources/inat/images/387563731/709704333.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/709704333/original.jpg,https://www.inaturalist.org/observations/387563731,2026-07-28T15:55:01-05:00,Zinnia Xu,-12.7913086475,-69.3756238703,inat,"Tambopata, PE-MD, PE",cc0,research
inat,inat_387563731,709704474,data/sources/inat/images/387563731/709704474.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/709704474/original.jpg,https://www.inaturalist.org/observations/387563731,2026-07-28T15:55:01-05:00,Zinnia Xu,-12.7913086475,-69.3756238703,inat,"Tambopata, PE-MD, PE",cc0,research
inat,inat_387563731,709704523,data/sources/inat/images/387563731/709704523.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/709704523/original.jpg,https://www.inaturalist.org/observations/387563731,2026-07-28T15:55:01-05:00,Zinnia Xu,-12.7913086475,-69.3756238703,inat,"Tambopata, PE-MD, PE",cc0,research
inat,inat_387768440,710100834,data/sources/inat/images/387768440/710100834.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/710100834/original.jpg,https://www.inaturalist.org/observations/387768440,2026-07-16T07:09:00-04:00,pierossi,-4.5251925866,-66.7689766552,inat,"Amazonas, BR",cc-by-nc,research
inat,inat_387816718,710197182,data/sources/inat/images/387816718/710197182.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/710197182/original.jpg,https://www.inaturalist.org/observations/387816718,2026-07-25T11:49:00-04:00,Piotr Naskrecki,3.796915847,-59.2910544376,inat,"Upper Takutu-Upper Essequibo, GY",cc-by-nc,research
inat,inat_387979579,710516692,data/sources/inat/images/387979579/710516692.jpg,https://static.inaturalist.org/photos/710516692/original.jpg,https://www.inaturalist.org/observations/387979579,2026-08-02T08:54:06-04:00,Tíco Haroutiounian,-17.2320390474,-56.6418190628,inat,Brazil,,research
inat,inat_387979579,710516696,data/sources/inat/images/387979579/710516696.jpg,https://static.inaturalist.org/photos/710516696/original.jpg,https://www.inaturalist.org/observations/387979579,2026-08-02T08:54:06-04:00,Tíco Haroutiounian,-17.2320390474,-56.6418190628,inat,Brazil,,research
inat,inat_387979579,710516728,data/sources/inat/images/387979579/710516728.jpg,https://static.inaturalist.org/photos/710516728/original.jpg,https://www.inaturalist.org/observations/387979579,2026-08-02T08:54:06-04:00,Tíco Haroutiounian,-17.2320390474,-56.6418190628,inat,Brazil,,research
inat,inat_388063146,711031180,data/sources/inat/images/388063146/711031180.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711031180/original.jpg,https://www.inaturalist.org/observations/388063146,2026-08-03T08:10:53-04:00,Gabriel Andrle,-16.743644801,-56.6318707994,inat,"Poconé, BR-MT, BR",cc-by-nc,research
inat,inat_388299164,712235162,data/sources/inat/images/388299164/712235162.jpg,https://static.inaturalist.org/photos/712235162/original.jpg,https://www.inaturalist.org/observations/388299164,2026-08-04T16:15:07-05:00,Angel Mamallacta,-0.6650347045,-77.8185045814,inat,"Napo, EC",,research
inat,inat_388299164,712235197,data/sources/inat/images/388299164/712235197.jpg,https://static.inaturalist.org/photos/712235197/original.jpg,https://www.inaturalist.org/observations/388299164,2026-08-04T16:15:07-05:00,Angel Mamallacta,-0.6650347045,-77.8185045814,inat,"Napo, EC",,research
inat,inat_388299164,712235230,data/sources/inat/images/388299164/712235230.jpg,https://static.inaturalist.org/photos/712235230/original.jpg,https://www.inaturalist.org/observations/388299164,2026-08-04T16:15:07-05:00,Angel Mamallacta,-0.6650347045,-77.8185045814,inat,"Napo, EC",,research
inat,inat_388372780,711292144,data/sources/inat/images/388372780/711292144.jpg,https://static.inaturalist.org/photos/711292144/original.jpg,https://www.inaturalist.org/observations/388372780,2026-08-04T14:29:24-04:00,Steven Matute Obando,-17.2277035986,-56.716696564,inat,Brazil,,research
inat,inat_388372780,715251314,data/sources/inat/images/388372780/715251314.jpg,https://static.inaturalist.org/photos/715251314/original.jpg,https://www.inaturalist.org/observations/388372780,2026-08-04T14:29:24-04:00,Steven Matute Obando,-17.2277035986,-56.716696564,inat,Brazil,,research
inat,inat_388372780,715251378,data/sources/inat/images/388372780/715251378.jpg,https://static.inaturalist.org/photos/715251378/original.jpg,https://www.inaturalist.org/observations/388372780,2026-08-04T14:29:24-04:00,Steven Matute Obando,-17.2277035986,-56.716696564,inat,Brazil,,research
inat,inat_388384004,711314549,data/sources/inat/images/388384004/711314549.jpg,https://static.inaturalist.org/photos/711314549/original.jpg,https://www.inaturalist.org/observations/388384004,2026-03-03T10:45:00-05:00,Wolfgang Jansen,-0.5545986367,-76.2133058006,inat,Ecuador,,research
inat,inat_388570654,711677979,data/sources/inat/images/388570654/711677979.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711677979/original.jpg,https://www.inaturalist.org/observations/388570654,2026-08-05T22:41:00+02:00,helmicat,59.3589970058,16.5943393762,inat,"Eskilstuna, SE-SD, SE",cc-by-nc,casual
inat,inat_388856637,712236083,data/sources/inat/images/388856637/712236083.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/712236083/original.jpg,https://www.inaturalist.org/observations/388856637,,Elina Beaute,5.1503098999,-53.0832574117,inat,"Cayenne, GF",cc-by-nc,casual
inat,inat_389045047,712581145,data/sources/inat/images/389045047/712581145.jpg,https://static.inaturalist.org/photos/712581145/original.jpg,https://www.inaturalist.org/observations/389045047,2026-08-06T07:17:01-04:00,Kantuta,-14.5399813787,-67.9540707665,inat,"Franz Tamayo, BO-LP, BO",,needs_id
inat,inat_389164957,712813579,data/sources/inat/images/389164957/712813579.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/712813579/original.jpg,https://www.inaturalist.org/observations/389164957,2022-06-08T08:21:00-05:00,tintin_sebastian,-12.148069615,-71.7580216214,inat,"Manu, PE-MD, PE",cc-by-nc,research
inat,inat_389180349,712844541,data/sources/inat/images/389180349/712844541.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/712844541/original.jpg,https://www.inaturalist.org/observations/389180349,2026-08-07T12:29:08-05:00,Amy Graves,-12.6330396244,-69.1507084051,inat,"Tambopata, PE-MD, PE",cc-by-nc,needs_id
inat,inat_389476896,713416998,data/sources/inat/images/389476896/713416998.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/713416998/original.jpg,https://www.inaturalist.org/observations/389476896,2024-12-14T09:21:00-05:00,David Caloren,-0.4611904624,-76.5452995029,inat,Ecuador,cc-by-nc,research
inat,inat_389476896,713419366,data/sources/inat/images/389476896/713419366.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/713419366/original.jpg,https://www.inaturalist.org/observations/389476896,2024-12-14T09:21:00-05:00,David Caloren,-0.4611904624,-76.5452995029,inat,Ecuador,cc-by-nc,research
inat,inat_389476896,713419375,data/sources/inat/images/389476896/713419375.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/713419375/original.jpg,https://www.inaturalist.org/observations/389476896,2024-12-14T09:21:00-05:00,David Caloren,-0.4611904624,-76.5452995029,inat,Ecuador,cc-by-nc,research
inat,inat_389476896,713419405,data/sources/inat/images/389476896/713419405.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/713419405/original.jpg,https://www.inaturalist.org/observations/389476896,2024-12-14T09:21:00-05:00,David Caloren,-0.4611904624,-76.5452995029,inat,Ecuador,cc-by-nc,research
